experiment,person,person_b,config,enroll_count,probe_path,probe_index,probe_bucket,in_balanced,in_extended,ok,byte_errors,theta_requested,theta_observed,seed
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0009.jpg,3,additional_probe,0,1,0,30,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0009.jpg,3,additional_probe,0,1,1,24,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0010.jpg,4,additional_probe,0,1,0,31,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0010.jpg,4,additional_probe,0,1,1,27,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0011.jpg,5,additional_probe,0,1,1,28,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0011.jpg,5,additional_probe,0,1,0,30,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0012.jpg,6,additional_probe,0,1,0,31,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0012.jpg,6,additional_probe,0,1,0,30,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0013.jpg,7,additional_probe,0,1,0,31,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0013.jpg,7,additional_probe,0,1,1,24,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0014.jpg,8,additional_probe,0,1,0,30,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0014.jpg,8,additional_probe,0,1,1,27,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0015.jpg,9,additional_probe,0,1,1,28,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0015.jpg,9,additional_probe,0,1,1,27,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0016.jpg,10,additional_probe,0,1,1,26,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0016.jpg,10,additional_probe,0,1,1,20,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0017.jpg,11,additional_probe,0,1,1,28,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0017.jpg,11,additional_probe,0,1,1,13,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0018.jpg,12,additional_probe,0,1,0,30,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0018.jpg,12,additional_probe,0,1,1,27,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0019.jpg,13,additional_probe,0,1,1,27,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0019.jpg,13,additional_probe,0,1,1,22,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0020.jpg,14,additional_probe,0,1,0,30,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0020.jpg,14,additional_probe,0,1,1,23,,,
vote_gain,Amelie_Mauresmo,,single,1,Amelie_Mauresmo/Amelie_Mauresmo_0021.jpg,15,additional_probe,0,1,0,30,,,
vote_gain,Amelie_Mauresmo,,vote5,5,Amelie_Mauresmo/Amelie_Mauresmo_0021.jpg,15,additional_probe,0,1,0,29,,,
vote_gain,Ana_Guevara,,single,1,Ana_Guevara/Ana_Guevara_0006.jpg,0,first_probe,1,1,1,27,,,
vote_gain,Ana_Guevara,,vote5,5,Ana_Guevara/Ana_Guevara_0006.jpg,0,first_probe,1,1,1,22,,,
vote_gain,Ana_Guevara,,single,1,Ana_Guevara/Ana_Guevara_0007.jpg,1,additional_probe,0,1,0,31,,,
vote_gain,Ana_Guevara,,vote5,5,Ana_Guevara/Ana_Guevara_0007.jpg,1,additional_probe,0,1,0,29,,,
vote_gain,Ana_Palacio,,single,1,Ana_Palacio/Ana_Palacio_0006.jpg,0,first_probe,1,1,0,29,,,
vote_gain,Ana_Palacio,,vote5,5,Ana_Palacio/Ana_Palacio_0006.jpg,0,first_probe,1,1,1,23,,,
vote_gain,Ana_Palacio,,single,1,Ana_Palacio/Ana_Palacio_0007.jpg,1,additional_probe,0,1,0,32,,,
vote_gain,Ana_Palacio,,vote5,5,Ana_Palacio/Ana_Palacio_0007.jpg,1,additional_probe,0,1,1,27,,,
vote_gain,Ana_Palacio,,single,1,Ana_Palacio/Ana_Palacio_0008.jpg,2,additional_probe,0,1,0,30,,,
vote_gain,Ana_Palacio,,vote5,5,Ana_Palacio/Ana_Palacio_0008.jpg,2,additional_probe,0,1,1,26,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0006.jpg,0,first_probe,1,1,0,30,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0006.jpg,0,first_probe,1,1,1,25,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0007.jpg,1,additional_probe,0,1,0,29,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0007.jpg,1,additional_probe,0,1,1,21,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0008.jpg,2,additional_probe,0,1,1,28,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0008.jpg,2,additional_probe,0,1,1,26,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0009.jpg,3,additional_probe,0,1,0,31,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0009.jpg,3,additional_probe,0,1,1,27,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0010.jpg,4,additional_probe,0,1,1,28,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0010.jpg,4,additional_probe,0,1,1,19,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0011.jpg,5,additional_probe,0,1,1,26,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0011.jpg,5,additional_probe,0,1,1,24,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0012.jpg,6,additional_probe,0,1,0,30,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0012.jpg,6,additional_probe,0,1,0,29,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0013.jpg,7,additional_probe,0,1,0,32,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0013.jpg,7,additional_probe,0,1,1,27,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0014.jpg,8,additional_probe,0,1,0,30,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0014.jpg,8,additional_probe,0,1,1,24,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0015.jpg,9,additional_probe,0,1,0,29,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0015.jpg,9,additional_probe,0,1,1,22,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0016.jpg,10,additional_probe,0,1,0,30,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0016.jpg,10,additional_probe,0,1,1,22,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0017.jpg,11,additional_probe,0,1,0,29,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0017.jpg,11,additional_probe,0,1,1,24,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0018.jpg,12,additional_probe,0,1,0,31,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0018.jpg,12,additional_probe,0,1,1,27,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0019.jpg,13,additional_probe,0,1,0,31,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0019.jpg,13,additional_probe,0,1,1,23,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0020.jpg,14,additional_probe,0,1,0,29,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0020.jpg,14,additional_probe,0,1,1,25,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0021.jpg,15,additional_probe,0,1,1,27,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0021.jpg,15,additional_probe,0,1,1,23,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0022.jpg,16,additional_probe,0,1,1,24,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0022.jpg,16,additional_probe,0,1,1,18,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0023.jpg,17,additional_probe,0,1,0,31,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0023.jpg,17,additional_probe,0,1,1,21,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0024.jpg,18,additional_probe,0,1,0,29,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0024.jpg,18,additional_probe,0,1,1,25,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0025.jpg,19,additional_probe,0,1,0,30,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0025.jpg,19,additional_probe,0,1,1,25,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0026.jpg,20,additional_probe,0,1,0,31,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0026.jpg,20,additional_probe,0,1,1,27,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0027.jpg,21,additional_probe,0,1,0,30,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0027.jpg,21,additional_probe,0,1,1,23,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0028.jpg,22,additional_probe,0,1,0,30,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0028.jpg,22,additional_probe,0,1,1,23,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0029.jpg,23,additional_probe,0,1,0,31,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0029.jpg,23,additional_probe,0,1,1,20,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0030.jpg,24,additional_probe,0,1,0,29,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0030.jpg,24,additional_probe,0,1,1,25,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0031.jpg,25,additional_probe,0,1,0,30,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0031.jpg,25,additional_probe,0,1,1,26,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0032.jpg,26,additional_probe,0,1,1,28,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0032.jpg,26,additional_probe,0,1,1,22,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0033.jpg,27,additional_probe,0,1,0,30,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0033.jpg,27,additional_probe,0,1,1,19,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0034.jpg,28,additional_probe,0,1,0,30,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0034.jpg,28,additional_probe,0,1,1,25,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0035.jpg,29,additional_probe,0,1,1,28,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0035.jpg,29,additional_probe,0,1,1,21,,,
vote_gain,Andre_Agassi,,single,1,Andre_Agassi/Andre_Agassi_0036.jpg,30,additional_probe,0,1,0,31,,,
vote_gain,Andre_Agassi,,vote5,5,Andre_Agassi/Andre_Agassi_0036.jpg,30,additional_probe,0,1,1,25,,,
vote_gain,Andy_Roddick,,single,1,Andy_Roddick/Andy_Roddick_0006.jpg,0,first_probe,1,1,0,31,,,
vote_gain,Andy_Roddick,,vote5,5,Andy_Roddick/Andy_Roddick_0006.jpg,0,first_probe,1,1,1,23,,,
vote_gain,Andy_Roddick,,single,1,Andy_Roddick/Andy_Roddick_0007.jpg,1,additional_probe,0,1,0,32,,,
vote_gain,Andy_Roddick,,vote5,5,Andy_Roddick/Andy_Roddick_0007.jpg,1,additional_probe,0,1,1,28,,,
vote_gain,Andy_Roddick,,single,1,Andy_Roddick/Andy_Roddick_0008.jpg,2,additional_probe,0,1,0,31,,,
vote_gain,Andy_Roddick,,vote5,5,Andy_Roddick/Andy_Roddick_0008.jpg,2,additional_probe,0,1,0,29,,,
vote_gain,Andy_Roddick,,single,1,Andy_Roddick/Andy_Roddick_0009.jpg,3,additional_probe,0,1,0,32,,,
vote_gain,Andy_Roddick,,vote5,5,Andy_Roddick/Andy_Roddick_0009.jpg,3,additional_probe,0,1,0,29,,,
vote_gain,Andy_Roddick,,single,1,Andy_Roddick/Andy_Roddick_0010.jpg,4,additional_probe,0,1,0,32,,,
vote_gain,Andy_Roddick,,vote5,5,Andy_Roddick/Andy_Roddick_0010.jpg,4,additional_probe,0,1,1,27,,,
vote_gain,Andy_Roddick,,single,1,Andy_Roddick/Andy_Roddick_0011.jpg,5,additional_probe,0,1,0,31,,,
vote_gain,Andy_Roddick,,vote5,5,Andy_Roddick/Andy_Roddick_0011.jpg,5,additional_probe,0,1,0,31,,,
vote_gain,Andy_Roddick,,single,1,Andy_Roddick/Andy_Roddick_0012.jpg,6,additional_probe,0,1,0,29,,,
vote_gain,Andy_Roddick,,vote5,5,Andy_Roddick/Andy_Roddick_0012.jpg,6,additional_probe,0,1,1,23,,,
vote_gain,Andy_Roddick,,single,1,Andy_Roddick/Andy_Roddick_0013.jpg,7,additional_probe,0,1,0,30,,,
vote_gain,Andy_Roddick,,vote5,5,Andy_Roddick/Andy_Roddick_0013.jpg,7,additional_probe,0,1,0,29,,,
vote_gain,Andy_Roddick,,single,1,Andy_Roddick/Andy_Roddick_0014.jpg,8,additional_probe,0,1,0,30,,,
vote_gain,Andy_Roddick,,vote5,5,Andy_Roddick/Andy_Roddick_0014.jpg,8,additional_probe,0,1,1,28,,,
vote_gain,Andy_Roddick,,single,1,Andy_Roddick/Andy_Roddick_0015.jpg,9,additional_probe,0,1,1,28,,,
vote_gain,Andy_Roddick,,vote5,5,Andy_Roddick/Andy_Roddick_0015.jpg,9,additional_probe,0,1,1,25,,,
vote_gain,Angela_Bassett,,single,1,Angela_Bassett/Angela_Bassett_0006.jpg,0,first_probe,1,1,0,30,,,
vote_gain,Angela_Bassett,,vote5,5,Angela_Bassett/Angela_Bassett_0006.jpg,0,first_probe,1,1,1,27,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0006.jpg,0,first_probe,1,1,0,29,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0006.jpg,0,first_probe,1,1,1,26,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0007.jpg,1,additional_probe,0,1,0,29,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0007.jpg,1,additional_probe,0,1,1,23,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0008.jpg,2,additional_probe,0,1,1,28,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0008.jpg,2,additional_probe,0,1,1,25,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0009.jpg,3,additional_probe,0,1,0,31,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0009.jpg,3,additional_probe,0,1,1,23,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0010.jpg,4,additional_probe,0,1,0,30,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0010.jpg,4,additional_probe,0,1,1,23,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0011.jpg,5,additional_probe,0,1,0,32,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0011.jpg,5,additional_probe,0,1,1,28,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0012.jpg,6,additional_probe,0,1,1,28,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0012.jpg,6,additional_probe,0,1,1,16,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0013.jpg,7,additional_probe,0,1,0,31,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0013.jpg,7,additional_probe,0,1,1,23,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0014.jpg,8,additional_probe,0,1,0,29,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0014.jpg,8,additional_probe,0,1,1,23,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0015.jpg,9,additional_probe,0,1,0,29,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0015.jpg,9,additional_probe,0,1,1,22,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0016.jpg,10,additional_probe,0,1,0,32,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0016.jpg,10,additional_probe,0,1,1,27,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0017.jpg,11,additional_probe,0,1,0,32,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0017.jpg,11,additional_probe,0,1,0,29,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0018.jpg,12,additional_probe,0,1,1,28,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0018.jpg,12,additional_probe,0,1,1,20,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0019.jpg,13,additional_probe,0,1,0,32,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0019.jpg,13,additional_probe,0,1,1,28,,,
vote_gain,Angelina_Jolie,,single,1,Angelina_Jolie/Angelina_Jolie_0020.jpg,14,additional_probe,0,1,0,31,,,
vote_gain,Angelina_Jolie,,vote5,5,Angelina_Jolie/Angelina_Jolie_0020.jpg,14,additional_probe,0,1,1,18,,,
vote_gain,Ann_Veneman,,single,1,Ann_Veneman/Ann_Veneman_0006.jpg,0,first_probe,1,1,0,29,,,
vote_gain,Ann_Veneman,,vote5,5,Ann_Veneman/Ann_Veneman_0006.jpg,0,first_probe,1,1,1,22,,,
vote_gain,Ann_Veneman,,single,1,Ann_Veneman/Ann_Veneman_0007.jpg,1,additional_probe,0,1,0,30,,,
vote_gain,Ann_Veneman,,vote5,5,Ann_Veneman/Ann_Veneman_0007.jpg,1,additional_probe,0,1,1,26,,,
vote_gain,Ann_Veneman,,single,1,Ann_Veneman/Ann_Veneman_0008.jpg,2,additional_probe,0,1,0,29,,,
vote_gain,Ann_Veneman,,vote5,5,Ann_Veneman/Ann_Veneman_0008.jpg,2,additional_probe,0,1,1,20,,,
vote_gain,Ann_Veneman,,single,1,Ann_Veneman/Ann_Veneman_0009.jpg,3,additional_probe,0,1,1,27,,,
vote_gain,Ann_Veneman,,vote5,5,Ann_Veneman/Ann_Veneman_0009.jpg,3,additional_probe,0,1,1,19,,,
vote_gain,Ann_Veneman,,single,1,Ann_Veneman/Ann_Veneman_0010.jpg,4,additional_probe,0,1,0,30,,,
vote_gain,Ann_Veneman,,vote5,5,Ann_Veneman/Ann_Veneman_0010.jpg,4,additional_probe,0,1,1,28,,,
vote_gain,Ann_Veneman,,single,1,Ann_Veneman/Ann_Veneman_0011.jpg,5,additional_probe,0,1,0,32,,,
vote_gain,Ann_Veneman,,vote5,5,Ann_Veneman/Ann_Veneman_0011.jpg,5,additional_probe,0,1,1,21,,,
vote_gain,Anna_Kournikova,,single,1,Anna_Kournikova/Anna_Kournikova_0006.jpg,0,first_probe,1,1,0,29,,,
vote_gain,Anna_Kournikova,,vote5,5,Anna_Kournikova/Anna_Kournikova_0006.jpg,0,first_probe,1,1,0,29,,,
vote_gain,Anna_Kournikova,,single,1,Anna_Kournikova/Anna_Kournikova_0007.jpg,1,additional_probe,0,1,0,32,,,
vote_gain,Anna_Kournikova,,vote5,5,Anna_Kournikova/Anna_Kournikova_0007.jpg,1,additional_probe,0,1,1,28,,,
vote_gain,Anna_Kournikova,,single,1,Anna_Kournikova/Anna_Kournikova_0008.jpg,2,additional_probe,0,1,0,32,,,
vote_gain,Anna_Kournikova,,vote5,5,Anna_Kournikova/Anna_Kournikova_0008.jpg,2,additional_probe,0,1,1,28,,,
vote_gain,Anna_Kournikova,,single,1,Anna_Kournikova/Anna_Kournikova_0009.jpg,3,additional_probe,0,1,0,31,,,
vote_gain,Anna_Kournikova,,vote5,5,Anna_Kournikova/Anna_Kournikova_0009.jpg,3,additional_probe,0,1,0,29,,,
vote_gain,Anna_Kournikova,,single,1,Anna_Kournikova/Anna_Kournikova_0010.jpg,4,additional_probe,0,1,0,30,,,
vote_gain,Anna_Kournikova,,vote5,5,Anna_Kournikova/Anna_Kournikova_0010.jpg,4,additional_probe,0,1,0,30,,,
vote_gain,Anna_Kournikova,,single,1,Anna_Kournikova/Anna_Kournikova_0011.jpg,5,additional_probe,0,1,0,32,,,
vote_gain,Anna_Kournikova,,vote5,5,Anna_Kournikova/Anna_Kournikova_0011.jpg,5,additional_probe,0,1,1,25,,,
vote_gain,Anna_Kournikova,,single,1,Anna_Kournikova/Anna_Kournikova_0012.jpg,6,additional_probe,0,1,0,32,,,
vote_gain,Anna_Kournikova,,vote5,5,Anna_Kournikova/Anna_Kournikova_0012.jpg,6,additional_probe,0,1,0,32,,,
vote_gain,Antonio_Palocci,,single,1,Antonio_Palocci/Antonio_Palocci_0006.jpg,0,first_probe,1,1,0,31,,,
vote_gain,Antonio_Palocci,,vote5,5,Antonio_Palocci/Antonio_Palocci_0006.jpg,0,first_probe,1,1,1,26,,,
vote_gain,Antonio_Palocci,,single,1,Antonio_Palocci/Antonio_Palocci_0007.jpg,1,additional_probe,0,1,1,25,,,
vote_gain,Antonio_Palocci,,vote5,5,Antonio_Palocci/Antonio_Palocci_0007.jpg,1,additional_probe,0,1,1,19,,,
vote_gain,Antonio_Palocci,,single,1,Antonio_Palocci/Antonio_Palocci_0008.jpg,2,additional_probe,0,1,0,31,,,
vote_gain,Antonio_Palocci,,vote5,5,Antonio_Palocci/Antonio_Palocci_0008.jpg,2,additional_probe,0,1,1,18,,,
vote_gain,Ari_Fleischer,,single,1,Ari_Fleischer/Ari_Fleischer_0006.jpg,0,first_probe,1,1,0,32,,,
vote_gain,Ari_Fleischer,,vote5,5,Ari_Fleischer/Ari_Fleischer_0006.jpg,0,first_probe,1,1,1,21,,,
vote_gain,Ari_Fleischer,,single,1,Ari_Fleischer/Ari_Fleischer_0007.jpg,1,additional_probe,0,1,1,28,,,
vote_gain,Ari_Fleischer,,vote5,5,Ari_Fleischer/Ari_Fleischer_0007.jpg,1,additional_probe,0,1,1,24,,,
vote_gain,Ari_Fleischer,,single,1,Ari_Fleischer/Ari_Fleischer_0008.jpg,2,additional_probe,0,1,0,31,,,
vote_gain,Ari_Fleischer,,vote5,5,Ari_Fleischer/Ari_Fleischer_0008.jpg,2,additional_probe,0,1,1,25,,,
vote_gain,Ari_Fleischer,,single,1,Ari_Fleischer/Ari_Fleischer_0009.jpg,3,additional_probe,0,1,0,29,,,
vote_gain,Ari_Fleischer,,vote5,5,Ari_Fleischer/Ari_Fleischer_0009.jpg,3,additional_probe,0,1,1,17,,,
vote_gain,Ari_Fleischer,,single,1,Ari_Fleischer/Ari_Fleischer_0010.jpg,4,additional_probe,0,1,0,29,,,
vote_gain,Ari_Fleischer,,vote5,5,Ari_Fleischer/Ari_Fleischer_0010.jpg,4,additional_probe,0,1,1,19,,,
vote_gain,Ari_Fleischer,,single,1,Ari_Fleischer/Ari_Fleischer_0011.jpg,5,additional_probe,0,1,0,31,,,
vote_gain,Ari_Fleischer,,vote5,5,Ari_Fleischer/Ari_Fleischer_0011.jpg,5,additional_probe,0,1,1,21,,,
vote_gain,Ari_Fleischer,,single,1,Ari_Fleischer/Ari_Fleischer_0012.jpg,6,additional_probe,0,1,1,28,,,
vote_gain,Ari_Fleischer,,vote5,5,Ari_Fleischer/Ari_Fleischer_0012.jpg,6,additional_probe,0,1,1,18,,,
vote_gain,Ari_Fleischer,,single,1,Ari_Fleischer/Ari_Fleischer_0013.jpg,7,additional_probe,0,1,0,29,,,
vote_gain,Ari_Fleischer,,vote5,5,Ari_Fleischer/Ari_Fleischer_0013.jpg,7,additional_probe,0,1,1,25,,,
vote_gain,Ariel_Sharon,,single,1,Ariel_Sharon/Ariel_Sharon_0006.jpg,0,first_probe,1,1,0,29,,,
vote_gain,Ariel_Sharon,,vote5,5,Ariel_Sharon/Ariel_Sharon_0006.jpg,0,first_probe,1,1,1,26,,,
vote_gain,Ariel_Sharon,,single,1,Ariel_Sharon/Ariel_Sharon_0007.jpg,1,additional_probe,0,1,0,31,,,
vote_gain,Ariel_Sharon,,vote5,5,Ariel_Sharon/Ariel_Sharon_0007.jpg,1,additional_probe,0,1,1,22,,,
vote_gain,Ariel_Sharon,,single,1,Ariel_Sharon/Ariel_Sharon_0008.jpg,2,additional_probe,0,1,0,30,,,
vote_gain,Ariel_Sharon,,vote5,5,Ariel_Sharon/Ariel_Sharon_0008.jpg,2,additional_probe,0,1,1,23,,,
vote_gain,Ariel_Sharon,,single,1,Ariel_Sharon/Ariel_Sharon_0009.jpg,3,additional_probe,0,1,0,29,,,
vote_gain,Ariel_Sharon,,vote5,5,Ariel_Sharon/Ariel_Sharon_0009.jpg,3,additional_probe,0,1,1,23,,,
vote_gain,Ariel_Sharon,,single,1,Ariel_Sharon/Ariel_Sharon_0010.jpg,4,additional_probe,0,1,1,25,,,
